,id,from,at,to,open,close,min,max,volume
622,4159713,2025-10-15 15:19:00,2025-10-15 15:20:00,2025-10-15 15:20:00,1.159825,1.159005,1.159005,1.160225,0
623,4159714,2025-10-15 15:20:00,2025-10-15 15:21:00,2025-10-15 15:21:00,1.159185,1.157785,1.157765,1.159185,0
624,4159715,2025-10-15 15:21:00,2025-10-15 15:22:00,2025-10-15 15:22:00,1.157705,1.156995,1.156985,1.157715,0
625,4159716,2025-10-15 15:22:00,2025-10-15 15:23:00,2025-10-15 15:23:00,1.157075,1.156345,1.156115,1.157085,0
626,4159717,2025-10-15 15:23:00,2025-10-15 15:24:00,2025-10-15 15:24:00,1.156355,1.155535,1.154535,1.156355,0
627,4159718,2025-10-15 15:24:00,2025-10-15 15:25:00,2025-10-15 15:25:00,1.155545,1.155235,1.154635,1.155755,0
628,4159719,2025-10-15 15:25:00,2025-10-15 15:26:00,2025-10-15 15:26:00,1.155305,1.155635,1.154705,1.155805,0
629,4159720,2025-10-15 15:26:00,2025-10-15 15:27:00,2025-10-15 15:27:00,1.155695,1.155895,1.155555,1.156425,0
630,4159721,2025-10-15 15:27:00,2025-10-15 15:28:00,2025-10-15 15:28:00,1.155805,1.155025,1.154805,1.155805,0
631,4159722,2025-10-15 15:28:00,2025-10-15 15:29:00,2025-10-15 15:29:00,1.155045,1.154855,1.154755,1.155455,0
632,4159723,2025-10-15 15:29:00,2025-10-15 15:30:00,2025-10-15 15:30:00,1.154935,1.154765,1.153585,1.155035,0
633,4159724,2025-10-15 15:30:00,2025-10-15 15:31:00,2025-10-15 15:31:00,1.154485,1.155165,1.154485,1.155955,0
634,4159725,2025-10-15 15:31:00,2025-10-15 15:32:00,2025-10-15 15:32:00,1.155175,1.155215,1.155015,1.155935,0
635,4159726,2025-10-15 15:32:00,2025-10-15 15:33:00,2025-10-15 15:33:00,1.155215,1.153025,1.152805,1.155215,0
636,4159727,2025-10-15 15:33:00,2025-10-15 15:34:00,2025-10-15 15:34:00,1.153025,1.153635,1.152345,1.153635,0
637,4159728,2025-10-15 15:34:00,2025-10-15 15:35:00,2025-10-15 15:35:00,1.153665,1.153125,1.153125,1.154105,0
638,4159729,2025-10-15 15:35:00,2025-10-15 15:36:00,2025-10-15 15:36:00,1.153075,1.152625,1.151855,1.153325,0
639,4159730,2025-10-15 15:36:00,2025-10-15 15:37:00,2025-10-15 15:37:00,1.152455,1.152855,1.152205,1.152885,0
640,4159731,2025-10-15 15:37:00,2025-10-15 15:38:00,2025-10-15 15:38:00,1.152815,1.151905,1.151575,1.152815,0
641,4159732,2025-10-15 15:38:00,2025-10-15 15:39:00,2025-10-15 15:39:00,1.151975,1.152795,1.151065,1.152795,0
642,4159733,2025-10-15 15:39:00,2025-10-15 15:40:00,2025-10-15 15:40:00,1.152795,1.151705,1.151705,1.152945,0
643,4159734,2025-10-15 15:40:00,2025-10-15 15:41:00,2025-10-15 15:41:00,1.151515,1.151275,1.150525,1.151725,0
644,4159735,2025-10-15 15:41:00,2025-10-15 15:42:00,2025-10-15 15:42:00,1.151435,1.151745,1.151325,1.152135,0
645,4159736,2025-10-15 15:42:00,2025-10-15 15:43:00,2025-10-15 15:43:00,1.151835,1.151355,1.151115,1.152025,0
646,4159737,2025-10-15 15:43:00,2025-10-15 15:44:00,2025-10-15 15:44:00,1.151365,1.151475,1.150995,1.151795,0
647,4159738,2025-10-15 15:44:00,2025-10-15 15:45:00,2025-10-15 15:45:00,1.151515,1.151125,1.150415,1.151735,0
648,4159739,2025-10-15 15:45:00,2025-10-15 15:46:00,2025-10-15 15:46:00,1.151175,1.150355,1.149705,1.151185,0
649,4159740,2025-10-15 15:46:00,2025-10-15 15:47:00,2025-10-15 15:47:00,1.150345,1.151125,1.150345,1.151485,0
650,4159741,2025-10-15 15:47:00,2025-10-15 15:48:00,2025-10-15 15:48:00,1.151135,1.150695,1.150525,1.151665,0
651,4159742,2025-10-15 15:48:00,2025-10-15 15:49:00,2025-10-15 15:49:00,1.150625,1.150555,1.150185,1.151095,0
652,4159743,2025-10-15 15:49:00,2025-10-15 15:50:00,2025-10-15 15:50:00,1.150595,1.150235,1.149475,1.150595,0
653,4159744,2025-10-15 15:50:00,2025-10-15 15:51:00,2025-10-15 15:51:00,1.150165,1.150295,1.149175,1.150295,0
654,4159745,2025-10-15 15:51:00,2025-10-15 15:52:00,2025-10-15 15:52:00,1.150305,1.149805,1.149545,1.150655,0
655,4159746,2025-10-15 15:52:00,2025-10-15 15:53:00,2025-10-15 15:53:00,1.149845,1.149645,1.148975,1.150595,0
656,4159747,2025-10-15 15:53:00,2025-10-15 15:54:00,2025-10-15 15:54:00,1.149665,1.149255,1.149195,1.149995,0
657,4159748,2025-10-15 15:54:00,2025-10-15 15:55:00,2025-10-15 15:55:00,1.149275,1.147745,1.147735,1.149275,0
658,4159749,2025-10-15 15:55:00,2025-10-15 15:56:00,2025-10-15 15:56:00,1.147745,1.147905,1.147625,1.148415,0
659,4159750,2025-10-15 15:56:00,2025-10-15 15:57:00,2025-10-15 15:57:00,1.148005,1.148915,1.147845,1.149175,0
660,4159751,2025-10-15 15:57:00,2025-10-15 15:58:00,2025-10-15 15:58:00,1.148915,1.148385,1.147845,1.148935,0
661,4159752,2025-10-15 15:58:00,2025-10-15 15:59:00,2025-10-15 15:59:00,1.148455,1.147785,1.147785,1.148715,0
662,4159753,2025-10-15 15:59:00,2025-10-15 16:00:00,2025-10-15 16:00:00,1.147515,1.146745,1.146745,1.147925,0
663,4159754,2025-10-15 16:00:00,2025-10-15 16:01:00,2025-10-15 16:01:00,1.146805,1.148495,1.146445,1.148575,0
664,4159755,2025-10-15 16:01:00,2025-10-15 16:02:00,2025-10-15 16:02:00,1.148585,1.147975,1.147595,1.148675,0
665,4159756,2025-10-15 16:02:00,2025-10-15 16:03:00,2025-10-15 16:03:00,1.147965,1.147805,1.147705,1.148775,0
666,4159757,2025-10-15 16:03:00,2025-10-15 16:04:00,2025-10-15 16:04:00,1.147825,1.147205,1.146575,1.147825,0
667,4159758,2025-10-15 16:04:00,2025-10-15 16:05:00,2025-10-15 16:05:00,1.147375,1.146905,1.146035,1.147475,0
668,4159759,2025-10-15 16:05:00,2025-10-15 16:06:00,2025-10-15 16:06:00,1.146995,1.146805,1.145795,1.146995,0
669,4159760,2025-10-15 16:06:00,2025-10-15 16:07:00,2025-10-15 16:07:00,1.146805,1.147165,1.146635,1.147315,0
670,4159761,2025-10-15 16:07:00,2025-10-15 16:08:00,2025-10-15 16:08:00,1.147055,1.147615,1.146525,1.147695,0
671,4159762,2025-10-15 16:08:00,2025-10-15 16:09:00,2025-10-15 16:09:00,1.147725,1.146755,1.146535,1.147725,0
672,4159763,2025-10-15 16:09:00,2025-10-15 16:10:00,2025-10-15 16:10:00,1.146885,1.146975,1.146115,1.146975,0
673,4159764,2025-10-15 16:10:00,2025-10-15 16:11:00,2025-10-15 16:11:00,1.147055,1.146305,1.146225,1.147375,0
674,4159765,2025-10-15 16:11:00,2025-10-15 16:12:00,2025-10-15 16:12:00,1.146645,1.147225,1.146645,1.148505,0
675,4159766,2025-10-15 16:12:00,2025-10-15 16:13:00,2025-10-15 16:13:00,1.147095,1.146625,1.146405,1.147295,0
676,4159767,2025-10-15 16:13:00,2025-10-15 16:14:00,2025-10-15 16:14:00,1.146605,1.146695,1.146175,1.147165,0
677,4159768,2025-10-15 16:14:00,2025-10-15 16:15:00,2025-10-15 16:15:00,1.146685,1.146315,1.146115,1.146915,0
678,4159769,2025-10-15 16:15:00,2025-10-15 16:16:00,2025-10-15 16:16:00,1.146385,1.145745,1.145725,1.147145,0
679,4159770,2025-10-15 16:16:00,2025-10-15 16:17:00,2025-10-15 16:17:00,1.145965,1.145845,1.145715,1.147505,0
680,4159771,2025-10-15 16:17:00,2025-10-15 16:18:00,2025-10-15 16:18:00,1.145845,1.145675,1.144805,1.146125,0
681,4159772,2025-10-15 16:18:00,2025-10-15 16:19:00,2025-10-15 16:19:00,1.145725,1.145825,1.145055,1.145825,0
682,4159773,2025-10-15 16:19:00,2025-10-15 16:20:00,2025-10-15 16:20:00,1.145835,1.145565,1.145565,1.146415,0
683,4159774,2025-10-15 16:20:00,2025-10-15 16:21:00,2025-10-15 16:21:00,1.145415,1.144255,1.144255,1.145415,0
684,4159775,2025-10-15 16:21:00,2025-10-15 16:22:00,2025-10-15 16:22:00,1.143985,1.144245,1.143945,1.144645,0
685,4159776,2025-10-15 16:22:00,2025-10-15 16:23:00,2025-10-15 16:23:00,1.144505,1.143435,1.142755,1.144635,0
686,4159777,2025-10-15 16:23:00,2025-10-15 16:24:00,2025-10-15 16:24:00,1.143455,1.143225,1.142685,1.143455,0
687,4159778,2025-10-15 16:24:00,2025-10-15 16:25:00,2025-10-15 16:25:00,1.143205,1.142075,1.142025,1.143205,0
688,4159779,2025-10-15 16:25:00,2025-10-15 16:26:00,2025-10-15 16:26:00,1.142065,1.143255,1.142065,1.143345,0
689,4159780,2025-10-15 16:26:00,2025-10-15 16:27:00,2025-10-15 16:27:00,1.143255,1.143605,1.143255,1.144165,0
690,4159781,2025-10-15 16:27:00,2025-10-15 16:28:00,2025-10-15 16:28:00,1.143625,1.143295,1.143175,1.143835,0
691,4159782,2025-10-15 16:28:00,2025-10-15 16:29:00,2025-10-15 16:29:00,1.143245,1.144465,1.143245,1.144495,0
692,4159783,2025-10-15 16:29:00,2025-10-15 16:30:00,2025-10-15 16:30:00,1.144655,1.142915,1.142675,1.144655,0
693,4159784,2025-10-15 16:30:00,2025-10-15 16:31:00,2025-10-15 16:31:00,1.142885,1.142975,1.141865,1.143015,0
694,4159785,2025-10-15 16:31:00,2025-10-15 16:32:00,2025-10-15 16:32:00,1.143105,1.143365,1.143105,1.143665,0
695,4159786,2025-10-15 16:32:00,2025-10-15 16:33:00,2025-10-15 16:33:00,1.143195,1.141925,1.141785,1.143485,0
696,4159787,2025-10-15 16:33:00,2025-10-15 16:34:00,2025-10-15 16:34:00,1.141925,1.141725,1.141395,1.142425,0
697,4159788,2025-10-15 16:34:00,2025-10-15 16:35:00,2025-10-15 16:35:00,1.141765,1.142385,1.141335,1.142455,0
698,4159789,2025-10-15 16:35:00,2025-10-15 16:36:00,2025-10-15 16:36:00,1.142395,1.142675,1.141935,1.142895,0
699,4159790,2025-10-15 16:36:00,2025-10-15 16:37:00,2025-10-15 16:37:00,1.142515,1.141865,1.141755,1.142515,0
700,4159791,2025-10-15 16:37:00,2025-10-15 16:38:00,2025-10-15 16:38:00,1.141995,1.143965,1.141715,1.144035,0
701,4159792,2025-10-15 16:38:00,2025-10-15 16:39:00,2025-10-15 16:39:00,1.144175,1.143825,1.142895,1.144285,0
702,4159793,2025-10-15 16:39:00,2025-10-15 16:40:00,2025-10-15 16:40:00,1.143905,1.144505,1.143345,1.145025,0
703,4159794,2025-10-15 16:40:00,2025-10-15 16:41:00,2025-10-15 16:41:00,1.144755,1.145955,1.144485,1.145955,0
704,4159795,2025-10-15 16:41:00,2025-10-15 16:42:00,2025-10-15 16:42:00,1.145945,1.146145,1.144895,1.146205,0
705,4159796,2025-10-15 16:42:00,2025-10-15 16:43:00,2025-10-15 16:43:00,1.146365,1.146815,1.146125,1.146905,0
706,4159797,2025-10-15 16:43:00,2025-10-15 16:44:00,2025-10-15 16:44:00,1.146825,1.147315,1.146825,1.148195,0
707,4159798,2025-10-15 16:44:00,2025-10-15 16:45:00,2025-10-15 16:45:00,1.147215,1.147295,1.147005,1.147885,0
708,4159799,2025-10-15 16:45:00,2025-10-15 16:46:00,2025-10-15 16:46:00,1.147465,1.147875,1.147285,1.148035,0
709,4159800,2025-10-15 16:46:00,2025-10-15 16:47:00,2025-10-15 16:47:00,1.147945,1.148185,1.147125,1.148265,0
710,4159801,2025-10-15 16:47:00,2025-10-15 16:48:00,2025-10-15 16:48:00,1.148165,1.147625,1.147115,1.148275,0
711,4159802,2025-10-15 16:48:00,2025-10-15 16:49:00,2025-10-15 16:49:00,1.147695,1.146485,1.146485,1.148495,0
712,4159803,2025-10-15 16:49:00,2025-10-15 16:50:00,2025-10-15 16:50:00,1.146535,1.147035,1.146055,1.147195,0
713,4159804,2025-10-15 16:50:00,2025-10-15 16:51:00,2025-10-15 16:51:00,1.147035,1.147565,1.146915,1.147745,0
714,4159805,2025-10-15 16:51:00,2025-10-15 16:52:00,2025-10-15 16:52:00,1.147625,1.147515,1.147185,1.147735,0
715,4159806,2025-10-15 16:52:00,2025-10-15 16:53:00,2025-10-15 16:53:00,1.147515,1.147075,1.146655,1.147855,0
716,4159807,2025-10-15 16:53:00,2025-10-15 16:54:00,2025-10-15 16:54:00,1.147135,1.148395,1.146315,1.148415,0
717,4159808,2025-10-15 16:54:00,2025-10-15 16:55:00,2025-10-15 16:55:00,1.148395,1.147985,1.147925,1.149305,0
718,4159809,2025-10-15 16:55:00,2025-10-15 16:56:00,2025-10-15 16:56:00,1.148125,1.145095,1.145085,1.148175,0
719,4159810,2025-10-15 16:56:00,2025-10-15 16:57:00,2025-10-15 16:57:00,1.145155,1.145425,1.144665,1.145635,0
720,4159811,2025-10-15 16:57:00,2025-10-15 16:58:00,2025-10-15 16:58:00,1.145425,1.144745,1.144745,1.145725,0
721,4159812,2025-10-15 16:58:00,2025-10-15 16:59:00,2025-10-15 16:59:00,1.144865,1.145405,1.144585,1.145535,0
722,4159813,2025-10-15 16:59:00,2025-10-15 17:00:00,2025-10-15 17:00:00,1.145195,1.144285,1.144195,1.145365,0
723,4159814,2025-10-15 17:00:00,2025-10-15 17:01:00,2025-10-15 17:01:00,1.144235,1.144435,1.144055,1.144515,0
724,4159815,2025-10-15 17:01:00,2025-10-15 17:02:00,2025-10-15 17:02:00,1.144435,1.144305,1.143635,1.144715,0
725,4159816,2025-10-15 17:02:00,2025-10-15 17:03:00,2025-10-15 17:03:00,1.144525,1.144095,1.144045,1.145035,0
726,4159817,2025-10-15 17:03:00,2025-10-15 17:04:00,2025-10-15 17:04:00,1.144095,1.144265,1.144015,1.144665,0
727,4159818,2025-10-15 17:04:00,2025-10-15 17:05:00,2025-10-15 17:05:00,1.144175,1.144015,1.143565,1.144515,0
728,4159819,2025-10-15 17:05:00,2025-10-15 17:06:00,2025-10-15 17:06:00,1.144135,1.143585,1.143495,1.144395,0
729,4159820,2025-10-15 17:06:00,2025-10-15 17:07:00,2025-10-15 17:07:00,1.143585,1.144425,1.143335,1.144835,0
730,4159821,2025-10-15 17:07:00,2025-10-15 17:08:00,2025-10-15 17:08:00,1.144405,1.144335,1.144095,1.145185,0
731,4159822,2025-10-15 17:08:00,2025-10-15 17:09:00,2025-10-15 17:09:00,1.144365,1.146225,1.144365,1.146235,0
732,4159823,2025-10-15 17:09:00,2025-10-15 17:10:00,2025-10-15 17:10:00,1.146225,1.146925,1.145755,1.147115,0
733,4159824,2025-10-15 17:10:00,2025-10-15 17:11:00,2025-10-15 17:11:00,1.146995,1.147045,1.146375,1.147435,0
734,4159825,2025-10-15 17:11:00,2025-10-15 17:12:00,2025-10-15 17:12:00,1.146935,1.145745,1.145585,1.147025,0
735,4159826,2025-10-15 17:12:00,2025-10-15 17:13:00,2025-10-15 17:13:00,1.145745,1.145155,1.144805,1.145805,0
736,4159827,2025-10-15 17:13:00,2025-10-15 17:14:00,2025-10-15 17:14:00,1.145085,1.145035,1.145035,1.145635,0
737,4159828,2025-10-15 17:14:00,2025-10-15 17:15:00,2025-10-15 17:15:00,1.145085,1.144085,1.143695,1.145175,0
738,4159829,2025-10-15 17:15:00,2025-10-15 17:16:00,2025-10-15 17:16:00,1.144125,1.144555,1.143595,1.144555,0
739,4159830,2025-10-15 17:16:00,2025-10-15 17:17:00,2025-10-15 17:17:00,1.144545,1.144675,1.143645,1.144855,0
740,4159831,2025-10-15 17:17:00,2025-10-15 17:18:00,2025-10-15 17:18:00,1.144745,1.144155,1.144025,1.144755,0
741,4159832,2025-10-15 17:18:00,2025-10-15 17:19:00,2025-10-15 17:19:00,1.144065,1.143945,1.142575,1.144065,0
742,4159833,2025-10-15 17:19:00,2025-10-15 17:20:00,2025-10-15 17:20:00,1.143945,1.142595,1.142485,1.144015,0
743,4159834,2025-10-15 17:20:00,2025-10-15 17:21:00,2025-10-15 17:21:00,1.142705,1.143235,1.142495,1.143515,0
744,4159835,2025-10-15 17:21:00,2025-10-15 17:22:00,2025-10-15 17:22:00,1.143175,1.142525,1.142275,1.143195,0
745,4159836,2025-10-15 17:22:00,2025-10-15 17:23:00,2025-10-15 17:23:00,1.142445,1.141335,1.141335,1.142445,0
746,4159837,2025-10-15 17:23:00,2025-10-15 17:24:00,2025-10-15 17:24:00,1.141425,1.140695,1.140145,1.141425,0
747,4159838,2025-10-15 17:24:00,2025-10-15 17:25:00,2025-10-15 17:25:00,1.140875,1.141385,1.140605,1.141395,0
748,4159839,2025-10-15 17:25:00,2025-10-15 17:26:00,2025-10-15 17:26:00,1.141315,1.141145,1.140535,1.141395,0
749,4159840,2025-10-15 17:26:00,2025-10-15 17:27:00,2025-10-15 17:27:00,1.141235,1.140475,1.140475,1.141415,0
750,4159841,2025-10-15 17:27:00,2025-10-15 17:28:00,2025-10-15 17:28:00,1.140495,1.140535,1.139655,1.140795,0
751,4159842,2025-10-15 17:28:00,2025-10-15 17:29:00,2025-10-15 17:29:00,1.140535,1.140175,1.140115,1.141055,0
752,4159843,2025-10-15 17:29:00,2025-10-15 17:30:00,2025-10-15 17:30:00,1.140405,1.140365,1.139585,1.140475,0
753,4159844,2025-10-15 17:30:00,2025-10-15 17:31:00,2025-10-15 17:31:00,1.140315,1.139775,1.139775,1.140405,0
754,4159845,2025-10-15 17:31:00,2025-10-15 17:32:00,2025-10-15 17:32:00,1.139795,1.139155,1.138815,1.139895,0
755,4159846,2025-10-15 17:32:00,2025-10-15 17:33:00,2025-10-15 17:33:00,1.139165,1.139025,1.138885,1.139925,0
756,4159847,2025-10-15 17:33:00,2025-10-15 17:34:00,2025-10-15 17:34:00,1.138815,1.138155,1.137715,1.138815,0
757,4159848,2025-10-15 17:34:00,2025-10-15 17:35:00,2025-10-15 17:35:00,1.138055,1.137875,1.137875,1.138675,0
758,4159849,2025-10-15 17:35:00,2025-10-15 17:36:00,2025-10-15 17:36:00,1.137855,1.137475,1.137475,1.138535,0
759,4159850,2025-10-15 17:36:00,2025-10-15 17:37:00,2025-10-15 17:37:00,1.137615,1.137075,1.136295,1.137675,0
760,4159851,2025-10-15 17:37:00,2025-10-15 17:38:00,2025-10-15 17:38:00,1.136835,1.137565,1.136795,1.137565,0
761,4159852,2025-10-15 17:38:00,2025-10-15 17:39:00,2025-10-15 17:39:00,1.137495,1.136575,1.136155,1.137495,0
762,4159853,2025-10-15 17:39:00,2025-10-15 17:40:00,2025-10-15 17:40:00,1.136465,1.135555,1.135425,1.136725,0
763,4159854,2025-10-15 17:40:00,2025-10-15 17:41:00,2025-10-15 17:41:00,1.135535,1.135905,1.135095,1.135905,0
764,4159855,2025-10-15 17:41:00,2025-10-15 17:42:00,2025-10-15 17:42:00,1.135935,1.138025,1.135875,1.138145,0
765,4159856,2025-10-15 17:42:00,2025-10-15 17:43:00,2025-10-15 17:43:00,1.138065,1.138165,1.137675,1.138225,0
766,4159857,2025-10-15 17:43:00,2025-10-15 17:44:00,2025-10-15 17:44:00,1.138135,1.137715,1.137715,1.138455,0
767,4159858,2025-10-15 17:44:00,2025-10-15 17:45:00,2025-10-15 17:45:00,1.137805,1.139145,1.136935,1.139415,0
768,4159859,2025-10-15 17:45:00,2025-10-15 17:46:00,2025-10-15 17:46:00,1.139095,1.138975,1.138785,1.139865,0
769,4159860,2025-10-15 17:46:00,2025-10-15 17:47:00,2025-10-15 17:47:00,1.138975,1.139385,1.138975,1.140085,0
770,4159861,2025-10-15 17:47:00,2025-10-15 17:48:00,2025-10-15 17:48:00,1.139305,1.140155,1.139175,1.140475,0
771,4159862,2025-10-15 17:48:00,2025-10-15 17:49:00,2025-10-15 17:49:00,1.140155,1.141995,1.140155,1.142335,0
772,4159863,2025-10-15 17:49:00,2025-10-15 17:50:00,2025-10-15 17:50:00,1.141965,1.142635,1.141725,1.142635,0
773,4159864,2025-10-15 17:50:00,2025-10-15 17:51:00,2025-10-15 17:51:00,1.142625,1.142445,1.142165,1.143115,0
774,4159865,2025-10-15 17:51:00,2025-10-15 17:52:00,2025-10-15 17:52:00,1.142465,1.142225,1.142135,1.142585,0
775,4159866,2025-10-15 17:52:00,2025-10-15 17:53:00,2025-10-15 17:53:00,1.142135,1.141145,1.141035,1.142135,0
776,4159867,2025-10-15 17:53:00,2025-10-15 17:54:00,2025-10-15 17:54:00,1.140985,1.140505,1.139715,1.140985,0
777,4159868,2025-10-15 17:54:00,2025-10-15 17:55:00,2025-10-15 17:55:00,1.140505,1.139445,1.139415,1.140645,0
778,4159869,2025-10-15 17:55:00,2025-10-15 17:56:00,2025-10-15 17:56:00,1.139515,1.138875,1.138725,1.139515,0
779,4159870,2025-10-15 17:56:00,2025-10-15 17:57:00,2025-10-15 17:57:00,1.138805,1.138815,1.138055,1.139095,0
780,4159871,2025-10-15 17:57:00,2025-10-15 17:58:00,2025-10-15 17:58:00,1.138755,1.138615,1.138195,1.138815,0
781,4159872,2025-10-15 17:58:00,2025-10-15 17:59:00,2025-10-15 17:59:00,1.138535,1.138145,1.137885,1.139015,0
782,4159873,2025-10-15 17:59:00,2025-10-15 18:00:00,2025-10-15 18:00:00,1.138135,1.138545,1.138135,1.139005,0
783,4159874,2025-10-15 18:00:00,2025-10-15 18:01:00,2025-10-15 18:01:00,1.138415,1.137835,1.137625,1.139025,0
784,4159875,2025-10-15 18:01:00,2025-10-15 18:02:00,2025-10-15 18:02:00,1.137925,1.137495,1.137095,1.138195,0
785,4159876,2025-10-15 18:02:00,2025-10-15 18:03:00,2025-10-15 18:03:00,1.137545,1.137215,1.137015,1.137725,0
786,4159877,2025-10-15 18:03:00,2025-10-15 18:04:00,2025-10-15 18:04:00,1.137215,1.137595,1.137035,1.137985,0
787,4159878,2025-10-15 18:04:00,2025-10-15 18:05:00,2025-10-15 18:05:00,1.137655,1.136875,1.136875,1.138065,0
788,4159879,2025-10-15 18:05:00,2025-10-15 18:06:00,2025-10-15 18:06:00,1.136865,1.137365,1.136655,1.137965,0
789,4159880,2025-10-15 18:06:00,2025-10-15 18:07:00,2025-10-15 18:07:00,1.137085,1.138015,1.136575,1.138445,0
790,4159881,2025-10-15 18:07:00,2025-10-15 18:08:00,2025-10-15 18:08:00,1.137945,1.138805,1.137105,1.138845,0
791,4159882,2025-10-15 18:08:00,2025-10-15 18:09:00,2025-10-15 18:09:00,1.138745,1.137465,1.136875,1.138745,0
792,4159883,2025-10-15 18:09:00,2025-10-15 18:10:00,2025-10-15 18:10:00,1.137495,1.137025,1.137025,1.137695,0
793,4159884,2025-10-15 18:10:00,2025-10-15 18:11:00,2025-10-15 18:11:00,1.137045,1.137885,1.136565,1.137885,0
794,4159885,2025-10-15 18:11:00,2025-10-15 18:12:00,2025-10-15 18:12:00,1.137805,1.138325,1.137645,1.138615,0
795,4159886,2025-10-15 18:12:00,2025-10-15 18:13:00,2025-10-15 18:13:00,1.138355,1.138875,1.138175,1.139085,0
796,4159887,2025-10-15 18:13:00,2025-10-15 18:14:00,2025-10-15 18:14:00,1.138825,1.139245,1.138395,1.139855,0
797,4159888,2025-10-15 18:14:00,2025-10-15 18:15:00,2025-10-15 18:15:00,1.139245,1.138795,1.138495,1.139755,0
798,4159889,2025-10-15 18:15:00,2025-10-15 18:16:00,2025-10-15 18:16:00,1.138875,1.137825,1.137715,1.138895,0
799,4159890,2025-10-15 18:16:00,2025-10-15 18:17:00,2025-10-15 18:17:00,1.137895,1.138245,1.137655,1.138825,0
800,4159891,2025-10-15 18:17:00,2025-10-15 18:18:00,2025-10-15 18:18:00,1.138245,1.137825,1.137585,1.138255,0
801,4159892,2025-10-15 18:18:00,2025-10-15 18:19:00,2025-10-15 18:19:00,1.137825,1.136885,1.136885,1.138075,0
802,4159893,2025-10-15 18:19:00,2025-10-15 18:20:00,2025-10-15 18:20:00,1.136825,1.136605,1.136245,1.136875,0
803,4159894,2025-10-15 18:20:00,2025-10-15 18:21:00,2025-10-15 18:21:00,1.136885,1.135685,1.135515,1.137355,0
804,4159895,2025-10-15 18:21:00,2025-10-15 18:22:00,2025-10-15 18:22:00,1.135705,1.135535,1.135365,1.136365,0
805,4159896,2025-10-15 18:22:00,2025-10-15 18:23:00,2025-10-15 18:23:00,1.135545,1.135855,1.135355,1.136145,0
806,4159897,2025-10-15 18:23:00,2025-10-15 18:24:00,2025-10-15 18:24:00,1.135855,1.134935,1.134935,1.135985,0
807,4159898,2025-10-15 18:24:00,2025-10-15 18:25:00,2025-10-15 18:25:00,1.134935,1.135245,1.134435,1.135245,0
808,4159899,2025-10-15 18:25:00,2025-10-15 18:26:00,2025-10-15 18:26:00,1.135285,1.135635,1.135025,1.135845,0
809,4159900,2025-10-15 18:26:00,2025-10-15 18:27:00,2025-10-15 18:27:00,1.135665,1.137495,1.135665,1.137925,0
810,4159901,2025-10-15 18:27:00,2025-10-15 18:28:00,2025-10-15 18:28:00,1.137715,1.136995,1.136995,1.138135,0
811,4159902,2025-10-15 18:28:00,2025-10-15 18:29:00,2025-10-15 18:29:00,1.136995,1.135735,1.135125,1.136995,0
812,4159903,2025-10-15 18:29:00,2025-10-15 18:30:00,2025-10-15 18:30:00,1.135735,1.137305,1.135555,1.137305,0
813,4159904,2025-10-15 18:30:00,2025-10-15 18:31:00,2025-10-15 18:31:00,1.137185,1.138465,1.136945,1.138595,0
814,4159905,2025-10-15 18:31:00,2025-10-15 18:32:00,2025-10-15 18:32:00,1.138465,1.137215,1.137215,1.138695,0
815,4159906,2025-10-15 18:32:00,2025-10-15 18:33:00,2025-10-15 18:33:00,1.137125,1.139215,1.137125,1.139795,0
816,4159907,2025-10-15 18:33:00,2025-10-15 18:34:00,2025-10-15 18:34:00,1.139345,1.139005,1.138655,1.139345,0
817,4159908,2025-10-15 18:34:00,2025-10-15 18:35:00,2025-10-15 18:35:00,1.139005,1.138595,1.138355,1.139465,0
818,4159909,2025-10-15 18:35:00,2025-10-15 18:36:00,2025-10-15 18:36:00,1.138565,1.138435,1.137715,1.138635,0
819,4159910,2025-10-15 18:36:00,2025-10-15 18:37:00,2025-10-15 18:37:00,1.138505,1.138155,1.138125,1.139035,0
820,4159911,2025-10-15 18:37:00,2025-10-15 18:38:00,2025-10-15 18:38:00,1.138065,1.138515,1.137875,1.139025,0
821,4159912,2025-10-15 18:38:00,2025-10-15 18:39:00,2025-10-15 18:39:00,1.138425,1.138435,1.138065,1.138755,0
822,4159913,2025-10-15 18:39:00,2025-10-15 18:40:00,2025-10-15 18:40:00,1.138465,1.138355,1.137985,1.138965,0
823,4159914,2025-10-15 18:40:00,2025-10-15 18:41:00,2025-10-15 18:41:00,1.138355,1.136975,1.136645,1.138405,0
824,4159915,2025-10-15 18:41:00,2025-10-15 18:42:00,2025-10-15 18:42:00,1.136975,1.137565,1.136935,1.137775,0
825,4159916,2025-10-15 18:42:00,2025-10-15 18:43:00,2025-10-15 18:43:00,1.137635,1.135595,1.135115,1.137635,0
826,4159917,2025-10-15 18:43:00,2025-10-15 18:44:00,2025-10-15 18:44:00,1.135405,1.135055,1.134835,1.135635,0
827,4159918,2025-10-15 18:44:00,2025-10-15 18:45:00,2025-10-15 18:45:00,1.134765,1.135045,1.134765,1.135355,0
828,4159919,2025-10-15 18:45:00,2025-10-15 18:46:00,2025-10-15 18:46:00,1.134955,1.135695,1.134775,1.135995,0
829,4159920,2025-10-15 18:46:00,2025-10-15 18:47:00,2025-10-15 18:47:00,1.135695,1.136285,1.135515,1.136505,0
